BirdID,Experiment,Trial,Correct,,,
GPB-YM,Colour reversal,69,Y,,,
GPB-YM,Colour reversal,70,Y,,,
GPB-YM,Colour reversal,71,Y,,,
GPB-YM,Colour reversal,72,Y,,,
GPB-YM,Colour reversal,73,Y,,,
WY-YM,Colour assoc.,Probe,Y,,,
WY-YM,Colour assoc.,1,N,,,
WY-YM,Colour assoc.,2,N,,,
WY-YM,Colour assoc.,3,N,,,
WY-YM,Colour assoc.,4,Y,,,
WY-YM,Colour assoc.,5,Y,,,
WY-YM,Colour assoc.,6,Y,,,
WY-YM,Colour assoc.,7,Y,,,
WY-YM,Colour assoc.,8,N,,,
WY-YM,Colour assoc.,9,Y,,,
WY-YM,Colour assoc.,10,Y,,,
WY-YM,Colour assoc.,11,Y,,,
WY-YM,Colour assoc.,12,Y,,,
WY-YM,Colour assoc.,13,Y,,,
WY-YM,Colour assoc.,14,Y,,,
WY-YM,Colour reversal,Probe,N,,,
WY-YM,Colour reversal,1,N,,,
WY-YM,Colour reversal,2,N,,,
WY-YM,Colour reversal,3,N,,,
WY-YM,Colour reversal,4,N,,,
WY-YM,Colour reversal,5,N,,,
WY-YM,Colour reversal,6,N,,,
WY-YM,Colour reversal,7,N,,,
WY-YM,Colour reversal,8,Y,,,
WY-YM,Colour reversal,9,N,,,
WY-YM,Colour reversal,10,Y,,,
WY-YM,Colour reversal,11,N,,,
WY-YM,Colour reversal,12,N,,,
WY-YM,Colour reversal,13,N,,,
WY-YM,Colour reversal,14,N,,,
WY-YM,Colour reversal,15,N,,,
WY-YM,Colour reversal,16,N,,,
WY-YM,Colour reversal,17,N,,,
WY-YM,Colour reversal,18,N,,,
WY-YM,Colour reversal,19,N,,,
WY-YM,Colour reversal,20,N,,,
WY-YM,Colour reversal,21,N,,,
WY-YM,Colour reversal,22,N,,,
WY-YM,Colour reversal,23,N,,,
WY-YM,Colour reversal,24,N,,,
WY-YM,Colour reversal,25,N,,,
WY-YM,Colour reversal,26,N,,,
WY-YM,Colour reversal,27,N,,,
WY-YM,Colour reversal,28,N,,,
WY-YM,Colour reversal,29,N,,,
WY-YM,Colour reversal,30,N,,,
WY-YM,Colour reversal,31,N,,,
WY-YM,Colour reversal,32,N,,,
WY-YM,Colour reversal,33,N,,,
WY-YM,Colour reversal,34,Y,,,
WY-YM,Colour reversal,35,N,,,
WY-YM,Colour reversal,36,N,,,
WY-YM,Colour reversal,37,Y,,,
WY-YM,Colour reversal,38,N,,,
WY-YM,Colour reversal,39,N,,,
WY-YM,Colour reversal,40,N,,,
WY-YM,Colour reversal,41,N,,,
WY-YM,Colour reversal,42,N,,,
WY-YM,Colour reversal,43,N,,,
WY-YM,Colour reversal,44,N,,,
WY-YM,Colour reversal,45,N,,,
WY-YM,Colour reversal,46,N,,,
WY-YM,Colour reversal,47,N,,,
WY-YM,Colour reversal,48,Y,,,
WY-YM,Colour reversal,49,Y,,,
WY-YM,Colour reversal,50,N,,,
WY-YM,Colour reversal,51,N,,,
WY-YM,Colour reversal,52,Y,,,
WY-YM,Colour reversal,53,Y,,,
WY-YM,Colour reversal,54,Y,,,
WY-YM,Colour reversal,55,Y,,,
WY-YM,Colour reversal,56,N,,,
WY-YM,Colour reversal,57,N,,,
WY-YM,Colour reversal,58,Y,,,
WY-YM,Colour reversal,59,Y,,,
WY-YM,Colour reversal,60,Y,,,
WY-YM,Colour reversal,61,Y,,,
WY-YM,Colour reversal,62,Y,,,
WY-YM,Colour reversal,63,N,,,
WY-YM,Colour reversal,64,Y,,,
WY-YM,Colour reversal,65,Y,,,
WY-YM,Colour reversal,66,Y,,,
WY-YM,Colour reversal,67,Y,,,
WY-YM,Colour reversal,68,Y,,,
